date,start_station_id,start_station_name,month,day,year,duration_minutes,trip_revenue,trip_count,day_of_week
2014-11-13,1002,6th & Navasota St.,11,13,2014,0.0,0.0,0.0,Thursday
2014-11-14,1002,6th & Navasota St.,11,14,2014,0.0,0.0,0.0,Friday
2014-11-15,1002,6th & Navasota St.,11,15,2014,0.0,0.0,0.0,Saturday
2014-11-16,1002,6th & Navasota St.,11,16,2014,0.0,0.0,0.0,Sunday
2014-11-17,1002,6th & Navasota St.,11,17,2014,0.0,0.0,0.0,Monday
2014-11-18,1002,6th & Navasota St.,11,18,2014,0.0,0.0,0.0,Tuesday
2014-11-19,1002,6th & Navasota St.,11,19,2014,0.0,0.0,0.0,Wednesday
2014-11-20,1002,6th & Navasota St.,11,20,2014,0.0,0.0,0.0,Thursday
2014-11-21,1002,6th & Navasota St.,11,21,2014,0.0,0.0,0.0,Friday
2014-11-22,1002,6th & Navasota St.,11,22,2014,0.0,0.0,0.0,Saturday
2014-11-23,1002,6th & Navasota St.,11,23,2014,0.0,0.0,0.0,Sunday
2014-11-24,1002,6th & Navasota St.,11,24,2014,0.0,0.0,0.0,Monday
2014-11-25,1002,6th & Navasota St.,11,25,2014,0.0,0.0,0.0,Tuesday
2014-11-26,1002,6th & Navasota St.,11,26,2014,0.0,0.0,0.0,Wednesday
2014-11-27,1002,6th & Navasota St.,11,27,2014,0.0,0.0,0.0,Thursday
2014-11-28,1002,6th & Navasota St.,11,28,2014,0.0,0.0,0.0,Friday
2014-11-29,1002,6th & Navasota St.,11,29,2014,0.0,0.0,0.0,Saturday
2014-11-30,1002,6th & Navasota St.,11,30,2014,0.0,0.0,0.0,Sunday
2014-12-01,1002,6th & Navasota St.,12,1,2014,0.0,0.0,0.0,Monday
2014-12-02,1002,6th & Navasota St.,12,2,2014,0.0,0.0,0.0,Tuesday
2014-12-03,1002,6th & Navasota St.,12,3,2014,0.0,0.0,0.0,Wednesday
2014-12-04,1002,6th & Navasota St.,12,4,2014,0.0,0.0,0.0,Thursday
2014-12-05,1002,6th & Navasota St.,12,5,2014,0.0,0.0,0.0,Friday
2014-12-06,1002,6th & Navasota St.,12,6,2014,0.0,0.0,0.0,Saturday
2014-12-07,1002,6th & Navasota St.,12,7,2014,0.0,0.0,0.0,Sunday
2014-12-08,1002,6th & Navasota St.,12,8,2014,0.0,0.0,0.0,Monday
2014-12-09,1002,6th & Navasota St.,12,9,2014,0.0,0.0,0.0,Tuesday
2014-12-10,1002,6th & Navasota St.,12,10,2014,0.0,0.0,0.0,Wednesday
2014-12-11,1002,6th & Navasota St.,12,11,2014,0.0,0.0,0.0,Thursday
2014-12-12,1002,6th & Navasota St.,12,12,2014,0.0,0.0,0.0,Friday
2014-12-13,1002,6th & Navasota St.,12,13,2014,0.0,0.0,0.0,Saturday
2014-12-14,1002,6th & Navasota St.,12,14,2014,0.0,0.0,0.0,Sunday
2014-12-15,1002,6th & Navasota St.,12,15,2014,0.0,0.0,0.0,Monday
2014-12-16,1002,6th & Navasota St.,12,16,2014,0.0,0.0,0.0,Tuesday
2014-12-17,1002,6th & Navasota St.,12,17,2014,0.0,0.0,0.0,Wednesday
2014-12-18,1002,6th & Navasota St.,12,18,2014,0.0,0.0,0.0,Thursday
2014-12-19,1002,6th & Navasota St.,12,19,2014,0.0,0.0,0.0,Friday
2014-12-20,1002,6th & Navasota St.,12,20,2014,0.0,0.0,0.0,Saturday
2014-12-21,1002,6th & Navasota St.,12,21,2014,0.0,0.0,0.0,Sunday
2014-12-22,1002,6th & Navasota St.,12,22,2014,0.0,0.0,0.0,Monday
2014-12-23,1002,6th & Navasota St.,12,23,2014,0.0,0.0,0.0,Tuesday
2014-12-24,1002,6th & Navasota St.,12,24,2014,0.0,0.0,0.0,Wednesday
2014-12-25,1002,6th & Navasota St.,12,25,2014,0.0,0.0,0.0,Thursday
2014-12-26,1002,6th & Navasota St.,12,26,2014,0.0,0.0,0.0,Friday
2014-12-27,1002,6th & Navasota St.,12,27,2014,0.0,0.0,0.0,Saturday
2014-12-28,1002,6th & Navasota St.,12,28,2014,0.0,0.0,0.0,Sunday
2014-12-29,1002,6th & Navasota St.,12,29,2014,0.0,0.0,0.0,Monday
2014-12-30,1002,6th & Navasota St.,12,30,2014,0.0,0.0,0.0,Tuesday
2014-12-31,1002,6th & Navasota St.,12,31,2014,0.0,0.0,0.0,Wednesday
2015-01-01,1002,6th & Navasota St.,1,1,2015,0.0,0.0,0.0,Thursday
2015-01-02,1002,6th & Navasota St.,1,2,2015,0.0,0.0,0.0,Friday
2015-01-03,1002,6th & Navasota St.,1,3,2015,0.0,0.0,0.0,Saturday
2015-01-04,1002,6th & Navasota St.,1,4,2015,0.0,0.0,0.0,Sunday
2015-01-05,1002,6th & Navasota St.,1,5,2015,0.0,0.0,0.0,Monday
2015-01-06,1002,6th & Navasota St.,1,6,2015,0.0,0.0,0.0,Tuesday
2015-01-07,1002,6th & Navasota St.,1,7,2015,0.0,0.0,0.0,Wednesday
2015-01-08,1002,6th & Navasota St.,1,8,2015,0.0,0.0,0.0,Thursday
2015-01-09,1002,6th & Navasota St.,1,9,2015,0.0,0.0,0.0,Friday
2015-01-10,1002,6th & Navasota St.,1,10,2015,0.0,0.0,0.0,Saturday
2015-01-11,1002,6th & Navasota St.,1,11,2015,0.0,0.0,0.0,Sunday
2015-01-12,1002,6th & Navasota St.,1,12,2015,0.0,0.0,0.0,Monday
2015-01-13,1002,6th & Navasota St.,1,13,2015,0.0,0.0,0.0,Tuesday
2015-01-14,1002,6th & Navasota St.,1,14,2015,0.0,0.0,0.0,Wednesday
2015-01-15,1002,6th & Navasota St.,1,15,2015,0.0,0.0,0.0,Thursday
2015-01-16,1002,6th & Navasota St.,1,16,2015,0.0,0.0,0.0,Friday
2015-01-17,1002,6th & Navasota St.,1,17,2015,0.0,0.0,0.0,Saturday
2015-01-18,1002,6th & Navasota St.,1,18,2015,0.0,0.0,0.0,Sunday
2015-01-19,1002,6th & Navasota St.,1,19,2015,0.0,0.0,0.0,Monday
2015-01-20,1002,6th & Navasota St.,1,20,2015,0.0,0.0,0.0,Tuesday
2015-01-21,1002,6th & Navasota St.,1,21,2015,0.0,0.0,0.0,Wednesday
2015-01-22,1002,6th & Navasota St.,1,22,2015,0.0,0.0,0.0,Thursday
2015-01-23,1002,6th & Navasota St.,1,23,2015,0.0,0.0,0.0,Friday
2015-01-24,1002,6th & Navasota St.,1,24,2015,0.0,0.0,0.0,Saturday
2015-01-25,1002,6th & Navasota St.,1,25,2015,0.0,0.0,0.0,Sunday
2015-01-26,1002,6th & Navasota St.,1,26,2015,0.0,0.0,0.0,Monday
2015-01-27,1002,6th & Navasota St.,1,27,2015,0.0,0.0,0.0,Tuesday
2015-01-28,1002,6th & Navasota St.,1,28,2015,0.0,0.0,0.0,Wednesday
2015-01-29,1002,6th & Navasota St.,1,29,2015,0.0,0.0,0.0,Thursday
2015-01-30,1002,6th & Navasota St.,1,30,2015,0.0,0.0,0.0,Friday
2015-01-31,1002,6th & Navasota St.,1,31,2015,0.0,0.0,0.0,Saturday
2015-02-01,1002,6th & Navasota St.,2,1,2015,0.0,0.0,0.0,Sunday
2015-02-02,1002,6th & Navasota St.,2,2,2015,0.0,0.0,0.0,Monday
2015-02-03,1002,6th & Navasota St.,2,3,2015,0.0,0.0,0.0,Tuesday
2015-02-04,1002,6th & Navasota St.,2,4,2015,0.0,0.0,0.0,Wednesday
2015-02-05,1002,6th & Navasota St.,2,5,2015,0.0,0.0,0.0,Thursday
2015-02-06,1002,6th & Navasota St.,2,6,2015,0.0,0.0,0.0,Friday
2015-02-07,1002,6th & Navasota St.,2,7,2015,0.0,0.0,0.0,Saturday
2015-02-08,1002,6th & Navasota St.,2,8,2015,0.0,0.0,0.0,Sunday
2015-02-09,1002,6th & Navasota St.,2,9,2015,0.0,0.0,0.0,Monday
2015-02-10,1002,6th & Navasota St.,2,10,2015,0.0,0.0,0.0,Tuesday
2015-02-11,1002,6th & Navasota St.,2,11,2015,0.0,0.0,0.0,Wednesday
2015-02-12,1002,6th & Navasota St.,2,12,2015,0.0,0.0,0.0,Thursday
2015-02-13,1002,6th & Navasota St.,2,13,2015,0.0,0.0,0.0,Friday
2015-02-14,1002,6th & Navasota St.,2,14,2015,0.0,0.0,0.0,Saturday
2015-02-15,1002,6th & Navasota St.,2,15,2015,0.0,0.0,0.0,Sunday
2015-02-16,1002,6th & Navasota St.,2,16,2015,0.0,0.0,0.0,Monday
2015-02-17,1002,6th & Navasota St.,2,17,2015,0.0,0.0,0.0,Tuesday
2015-02-18,1002,6th & Navasota St.,2,18,2015,0.0,0.0,0.0,Wednesday
2015-02-19,1002,6th & Navasota St.,2,19,2015,0.0,0.0,0.0,Thursday
2015-02-20,1002,6th & Navasota St.,2,20,2015,0.0,0.0,0.0,Friday
2015-02-21,1002,6th & Navasota St.,2,21,2015,0.0,0.0,0.0,Saturday
2015-02-22,1002,6th & Navasota St.,2,22,2015,0.0,0.0,0.0,Sunday
2015-02-23,1002,6th & Navasota St.,2,23,2015,0.0,0.0,0.0,Monday
2015-02-24,1002,6th & Navasota St.,2,24,2015,0.0,0.0,0.0,Tuesday
2015-02-25,1002,6th & Navasota St.,2,25,2015,0.0,0.0,0.0,Wednesday
2015-02-26,1002,6th & Navasota St.,2,26,2015,0.0,0.0,0.0,Thursday
2015-02-27,1002,6th & Navasota St.,2,27,2015,0.0,0.0,0.0,Friday
2015-02-28,1002,6th & Navasota St.,2,28,2015,0.0,0.0,0.0,Saturday
2015-03-01,1002,6th & Navasota St.,3,1,2015,0.0,0.0,0.0,Sunday
2015-03-02,1002,6th & Navasota St.,3,2,2015,0.0,0.0,0.0,Monday
2015-03-03,1002,6th & Navasota St.,3,3,2015,0.0,0.0,0.0,Tuesday
2015-03-04,1002,6th & Navasota St.,3,4,2015,0.0,0.0,0.0,Wednesday
2015-03-05,1002,6th & Navasota St.,3,5,2015,0.0,0.0,0.0,Thursday
2015-03-06,1002,6th & Navasota St.,3,6,2015,0.0,0.0,0.0,Friday
2015-03-07,1002,6th & Navasota St.,3,7,2015,0.0,0.0,0.0,Saturday
2015-03-08,1002,6th & Navasota St.,3,8,2015,0.0,0.0,0.0,Sunday
2015-03-09,1002,6th & Navasota St.,3,9,2015,0.0,0.0,0.0,Monday
2015-03-10,1002,6th & Navasota St.,3,10,2015,0.0,0.0,0.0,Tuesday
2015-03-11,1002,6th & Navasota St.,3,11,2015,0.0,0.0,0.0,Wednesday
2015-03-12,1002,6th & Navasota St.,3,12,2015,0.0,0.0,0.0,Thursday
2015-03-13,1002,6th & Navasota St.,3,13,2015,0.0,0.0,0.0,Friday
2015-03-14,1002,6th & Navasota St.,3,14,2015,0.0,0.0,0.0,Saturday
2015-03-15,1002,6th & Navasota St.,3,15,2015,0.0,0.0,0.0,Sunday
2015-03-16,1002,6th & Navasota St.,3,16,2015,0.0,0.0,0.0,Monday
2015-03-17,1002,6th & Navasota St.,3,17,2015,0.0,0.0,0.0,Tuesday
2015-03-18,1002,6th & Navasota St.,3,18,2015,0.0,0.0,0.0,Wednesday
2015-03-19,1002,6th & Navasota St.,3,19,2015,0.0,0.0,0.0,Thursday
2015-03-20,1002,6th & Navasota St.,3,20,2015,0.0,0.0,0.0,Friday
2015-03-21,1002,6th & Navasota St.,3,21,2015,0.0,0.0,0.0,Saturday
2015-03-22,1002,6th & Navasota St.,3,22,2015,0.0,0.0,0.0,Sunday
2015-03-23,1002,6th & Navasota St.,3,23,2015,0.0,0.0,0.0,Monday
2015-03-24,1002,6th & Navasota St.,3,24,2015,0.0,0.0,0.0,Tuesday
2015-03-25,1002,6th & Navasota St.,3,25,2015,0.0,0.0,0.0,Wednesday
2015-03-26,1002,6th & Navasota St.,3,26,2015,0.0,0.0,0.0,Thursday
2015-03-27,1002,6th & Navasota St.,3,27,2015,0.0,0.0,0.0,Friday
2015-03-28,1002,6th & Navasota St.,3,28,2015,0.0,0.0,0.0,Saturday
2015-03-29,1002,6th & Navasota St.,3,29,2015,0.0,0.0,0.0,Sunday
2015-03-30,1002,6th & Navasota St.,3,30,2015,0.0,0.0,0.0,Monday
2015-03-31,1002,6th & Navasota St.,3,31,2015,0.0,0.0,0.0,Tuesday
2015-04-01,1002,6th & Navasota St.,4,1,2015,0.0,0.0,0.0,Wednesday
2015-04-02,1002,6th & Navasota St.,4,2,2015,0.0,0.0,0.0,Thursday
2015-04-03,1002,6th & Navasota St.,4,3,2015,0.0,0.0,0.0,Friday
2015-04-04,1002,6th & Navasota St.,4,4,2015,0.0,0.0,0.0,Saturday
2015-04-05,1002,6th & Navasota St.,4,5,2015,0.0,0.0,0.0,Sunday
2015-04-06,1002,6th & Navasota St.,4,6,2015,0.0,0.0,0.0,Monday
2015-04-07,1002,6th & Navasota St.,4,7,2015,0.0,0.0,0.0,Tuesday
2015-04-08,1002,6th & Navasota St.,4,8,2015,0.0,0.0,0.0,Wednesday
2015-04-09,1002,6th & Navasota St.,4,9,2015,0.0,0.0,0.0,Thursday
2015-04-10,1002,6th & Navasota St.,4,10,2015,0.0,0.0,0.0,Friday
2015-04-11,1002,6th & Navasota St.,4,11,2015,0.0,0.0,0.0,Saturday
2015-04-12,1002,6th & Navasota St.,4,12,2015,0.0,0.0,0.0,Sunday
2015-04-13,1002,6th & Navasota St.,4,13,2015,0.0,0.0,0.0,Monday
2015-04-14,1002,6th & Navasota St.,4,14,2015,0.0,0.0,0.0,Tuesday
2015-04-15,1002,6th & Navasota St.,4,15,2015,0.0,0.0,0.0,Wednesday
2015-04-16,1002,6th & Navasota St.,4,16,2015,0.0,0.0,0.0,Thursday
2015-04-17,1002,6th & Navasota St.,4,17,2015,0.0,0.0,0.0,Friday
2015-04-18,1002,6th & Navasota St.,4,18,2015,0.0,0.0,0.0,Saturday
2015-04-19,1002,6th & Navasota St.,4,19,2015,0.0,0.0,0.0,Sunday
2015-04-20,1002,6th & Navasota St.,4,20,2015,0.0,0.0,0.0,Monday
2015-04-21,1002,6th & Navasota St.,4,21,2015,0.0,0.0,0.0,Tuesday
2015-04-22,1002,6th & Navasota St.,4,22,2015,0.0,0.0,0.0,Wednesday
2015-04-23,1002,6th & Navasota St.,4,23,2015,0.0,0.0,0.0,Thursday
2015-04-24,1002,6th & Navasota St.,4,24,2015,0.0,0.0,0.0,Friday
2015-04-25,1002,6th & Navasota St.,4,25,2015,0.0,0.0,0.0,Saturday
2015-04-26,1002,6th & Navasota St.,4,26,2015,0.0,0.0,0.0,Sunday
2015-04-27,1002,6th & Navasota St.,4,27,2015,0.0,0.0,0.0,Monday
2015-04-28,1002,6th & Navasota St.,4,28,2015,0.0,0.0,0.0,Tuesday
2015-04-29,1002,6th & Navasota St.,4,29,2015,0.0,0.0,0.0,Wednesday
2015-04-30,1002,6th & Navasota St.,4,30,2015,0.0,0.0,0.0,Thursday
2015-05-01,1002,6th & Navasota St.,5,1,2015,0.0,0.0,0.0,Friday
2015-05-02,1002,6th & Navasota St.,5,2,2015,0.0,0.0,0.0,Saturday
2015-05-03,1002,6th & Navasota St.,5,3,2015,0.0,0.0,0.0,Sunday
2015-05-04,1002,6th & Navasota St.,5,4,2015,0.0,0.0,0.0,Monday
2015-05-05,1002,6th & Navasota St.,5,5,2015,0.0,0.0,0.0,Tuesday
2015-05-06,1002,6th & Navasota St.,5,6,2015,0.0,0.0,0.0,Wednesday
2015-05-07,1002,6th & Navasota St.,5,7,2015,0.0,0.0,0.0,Thursday
2015-05-08,1002,6th & Navasota St.,5,8,2015,0.0,0.0,0.0,Friday
2015-05-09,1002,6th & Navasota St.,5,9,2015,0.0,0.0,0.0,Saturday
2015-05-10,1002,6th & Navasota St.,5,10,2015,0.0,0.0,0.0,Sunday
2015-05-11,1002,6th & Navasota St.,5,11,2015,0.0,0.0,0.0,Monday
2015-05-12,1002,6th & Navasota St.,5,12,2015,0.0,0.0,0.0,Tuesday
2015-05-13,1002,6th & Navasota St.,5,13,2015,0.0,0.0,0.0,Wednesday
2015-05-14,1002,6th & Navasota St.,5,14,2015,0.0,0.0,0.0,Thursday
2015-05-15,1002,6th & Navasota St.,5,15,2015,0.0,0.0,0.0,Friday
2015-05-16,1002,6th & Navasota St.,5,16,2015,0.0,0.0,0.0,Saturday
2015-05-17,1002,6th & Navasota St.,5,17,2015,0.0,0.0,0.0,Sunday
2015-05-18,1002,6th & Navasota St.,5,18,2015,0.0,0.0,0.0,Monday
2015-05-19,1002,6th & Navasota St.,5,19,2015,0.0,0.0,0.0,Tuesday
2015-05-20,1002,6th & Navasota St.,5,20,2015,0.0,0.0,0.0,Wednesday
2015-05-21,1002,6th & Navasota St.,5,21,2015,0.0,0.0,0.0,Thursday
2015-05-22,1002,6th & Navasota St.,5,22,2015,0.0,0.0,0.0,Friday
2015-05-23,1002,6th & Navasota St.,5,23,2015,0.0,0.0,0.0,Saturday
2015-05-24,1002,6th & Navasota St.,5,24,2015,0.0,0.0,0.0,Sunday
2015-05-25,1002,6th & Navasota St.,5,25,2015,0.0,0.0,0.0,Monday
2015-05-26,1002,6th & Navasota St.,5,26,2015,0.0,0.0,0.0,Tuesday
2015-05-27,1002,6th & Navasota St.,5,27,2015,0.0,0.0,0.0,Wednesday
2015-05-28,1002,6th & Navasota St.,5,28,2015,0.0,0.0,0.0,Thursday
2015-05-29,1002,6th & Navasota St.,5,29,2015,0.0,0.0,0.0,Friday
2015-05-30,1002,6th & Navasota St.,5,30,2015,0.0,0.0,0.0,Saturday
2015-05-31,1002,6th & Navasota St.,5,31,2015,0.0,0.0,0.0,Sunday
2015-06-01,1002,6th & Navasota St.,6,1,2015,0.0,0.0,0.0,Monday
2015-06-02,1002,6th & Navasota St.,6,2,2015,0.0,0.0,0.0,Tuesday
2015-06-03,1002,6th & Navasota St.,6,3,2015,0.0,0.0,0.0,Wednesday
2015-06-04,1002,6th & Navasota St.,6,4,2015,0.0,0.0,0.0,Thursday
2015-06-05,1002,6th & Navasota St.,6,5,2015,0.0,0.0,0.0,Friday
2015-06-06,1002,6th & Navasota St.,6,6,2015,0.0,0.0,0.0,Saturday
2015-06-07,1002,6th & Navasota St.,6,7,2015,0.0,0.0,0.0,Sunday
2015-06-08,1002,6th & Navasota St.,6,8,2015,0.0,0.0,0.0,Monday
2015-06-09,1002,6th & Navasota St.,6,9,2015,0.0,0.0,0.0,Tuesday
2015-06-10,1002,6th & Navasota St.,6,10,2015,0.0,0.0,0.0,Wednesday
2015-06-11,1002,6th & Navasota St.,6,11,2015,0.0,0.0,0.0,Thursday
2015-06-12,1002,6th & Navasota St.,6,12,2015,0.0,0.0,0.0,Friday
2015-06-13,1002,6th & Navasota St.,6,13,2015,0.0,0.0,0.0,Saturday
2015-06-14,1002,6th & Navasota St.,6,14,2015,0.0,0.0,0.0,Sunday
2015-06-15,1002,6th & Navasota St.,6,15,2015,0.0,0.0,0.0,Monday
2015-06-16,1002,6th & Navasota St.,6,16,2015,0.0,0.0,0.0,Tuesday
2015-06-17,1002,6th & Navasota St.,6,17,2015,0.0,0.0,0.0,Wednesday
2015-06-18,1002,6th & Navasota St.,6,18,2015,0.0,0.0,0.0,Thursday
2015-06-19,1002,6th & Navasota St.,6,19,2015,0.0,0.0,0.0,Friday
2015-06-20,1002,6th & Navasota St.,6,20,2015,0.0,0.0,0.0,Saturday
2015-06-21,1002,6th & Navasota St.,6,21,2015,0.0,0.0,0.0,Sunday
2015-06-22,1002,6th & Navasota St.,6,22,2015,0.0,0.0,0.0,Monday
2015-06-23,1002,6th & Navasota St.,6,23,2015,0.0,0.0,0.0,Tuesday
2015-06-24,1002,6th & Navasota St.,6,24,2015,0.0,0.0,0.0,Wednesday
2015-06-25,1002,6th & Navasota St.,6,25,2015,0.0,0.0,0.0,Thursday
2015-06-26,1002,6th & Navasota St.,6,26,2015,0.0,0.0,0.0,Friday
2015-06-27,1002,6th & Navasota St.,6,27,2015,0.0,0.0,0.0,Saturday
2015-06-28,1002,6th & Navasota St.,6,28,2015,0.0,0.0,0.0,Sunday
2015-06-29,1002,6th & Navasota St.,6,29,2015,0.0,0.0,0.0,Monday
2015-06-30,1002,6th & Navasota St.,6,30,2015,0.0,0.0,0.0,Tuesday
2015-07-01,1002,6th & Navasota St.,7,1,2015,0.0,0.0,0.0,Wednesday
2015-07-02,1002,6th & Navasota St.,7,2,2015,0.0,0.0,0.0,Thursday
2015-07-03,1002,6th & Navasota St.,7,3,2015,0.0,0.0,0.0,Friday
2015-07-04,1002,6th & Navasota St.,7,4,2015,0.0,0.0,0.0,Saturday
2015-07-05,1002,6th & Navasota St.,7,5,2015,0.0,0.0,0.0,Sunday
2015-07-06,1002,6th & Navasota St.,7,6,2015,0.0,0.0,0.0,Monday
2015-07-07,1002,6th & Navasota St.,7,7,2015,0.0,0.0,0.0,Tuesday
2015-07-08,1002,6th & Navasota St.,7,8,2015,0.0,0.0,0.0,Wednesday
2015-07-09,1002,6th & Navasota St.,7,9,2015,0.0,0.0,0.0,Thursday
2015-07-10,1002,6th & Navasota St.,7,10,2015,0.0,0.0,0.0,Friday
2015-07-11,1002,6th & Navasota St.,7,11,2015,0.0,0.0,0.0,Saturday
2015-07-12,1002,6th & Navasota St.,7,12,2015,0.0,0.0,0.0,Sunday
2015-07-13,1002,6th & Navasota St.,7,13,2015,0.0,0.0,0.0,Monday
2015-07-14,1002,6th & Navasota St.,7,14,2015,0.0,0.0,0.0,Tuesday
2015-07-15,1002,6th & Navasota St.,7,15,2015,0.0,0.0,0.0,Wednesday
2015-07-16,1002,6th & Navasota St.,7,16,2015,0.0,0.0,0.0,Thursday
2015-07-17,1002,6th & Navasota St.,7,17,2015,0.0,0.0,0.0,Friday
2015-07-18,1002,6th & Navasota St.,7,18,2015,0.0,0.0,0.0,Saturday
2015-07-19,1002,6th & Navasota St.,7,19,2015,0.0,0.0,0.0,Sunday
2015-07-20,1002,6th & Navasota St.,7,20,2015,0.0,0.0,0.0,Monday
2015-07-21,1002,6th & Navasota St.,7,21,2015,0.0,0.0,0.0,Tuesday
2015-07-22,1002,6th & Navasota St.,7,22,2015,0.0,0.0,0.0,Wednesday
2015-07-23,1002,6th & Navasota St.,7,23,2015,0.0,0.0,0.0,Thursday
2015-07-24,1002,6th & Navasota St.,7,24,2015,0.0,0.0,0.0,Friday
2015-07-25,1002,6th & Navasota St.,7,25,2015,0.0,0.0,0.0,Saturday
2015-07-26,1002,6th & Navasota St.,7,26,2015,0.0,0.0,0.0,Sunday
2015-07-27,1002,6th & Navasota St.,7,27,2015,0.0,0.0,0.0,Monday
2015-07-28,1002,6th & Navasota St.,7,28,2015,0.0,0.0,0.0,Tuesday
2015-07-29,1002,6th & Navasota St.,7,29,2015,0.0,0.0,0.0,Wednesday
2015-07-30,1002,6th & Navasota St.,7,30,2015,0.0,0.0,0.0,Thursday
2015-07-31,1002,6th & Navasota St.,7,31,2015,0.0,0.0,0.0,Friday
2015-08-01,1002,6th & Navasota St.,8,1,2015,0.0,0.0,0.0,Saturday
2015-08-02,1002,6th & Navasota St.,8,2,2015,0.0,0.0,0.0,Sunday
2015-08-03,1002,6th & Navasota St.,8,3,2015,0.0,0.0,0.0,Monday
2015-08-04,1002,6th & Navasota St.,8,4,2015,0.0,0.0,0.0,Tuesday
2015-08-05,1002,6th & Navasota St.,8,5,2015,0.0,0.0,0.0,Wednesday
2015-08-06,1002,6th & Navasota St.,8,6,2015,0.0,0.0,0.0,Thursday
2015-08-07,1002,6th & Navasota St.,8,7,2015,0.0,0.0,0.0,Friday
2015-08-08,1002,6th & Navasota St.,8,8,2015,0.0,0.0,0.0,Saturday
2015-08-09,1002,6th & Navasota St.,8,9,2015,0.0,0.0,0.0,Sunday
2015-08-10,1002,6th & Navasota St.,8,10,2015,0.0,0.0,0.0,Monday
2015-08-11,1002,6th & Navasota St.,8,11,2015,0.0,0.0,0.0,Tuesday
2015-08-12,1002,6th & Navasota St.,8,12,2015,0.0,0.0,0.0,Wednesday
2015-08-13,1002,6th & Navasota St.,8,13,2015,0.0,0.0,0.0,Thursday
2015-08-14,1002,6th & Navasota St.,8,14,2015,0.0,0.0,0.0,Friday
2015-08-15,1002,6th & Navasota St.,8,15,2015,0.0,0.0,0.0,Saturday
2015-08-16,1002,6th & Navasota St.,8,16,2015,0.0,0.0,0.0,Sunday
2015-08-17,1002,6th & Navasota St.,8,17,2015,0.0,0.0,0.0,Monday
2015-08-18,1002,6th & Navasota St.,8,18,2015,0.0,0.0,0.0,Tuesday
2015-08-19,1002,6th & Navasota St.,8,19,2015,0.0,0.0,0.0,Wednesday
2015-08-20,1002,6th & Navasota St.,8,20,2015,0.0,0.0,0.0,Thursday
2015-08-21,1002,6th & Navasota St.,8,21,2015,0.0,0.0,0.0,Friday
2015-08-22,1002,6th & Navasota St.,8,22,2015,0.0,0.0,0.0,Saturday
2015-08-23,1002,6th & Navasota St.,8,23,2015,0.0,0.0,0.0,Sunday
2015-08-24,1002,6th & Navasota St.,8,24,2015,0.0,0.0,0.0,Monday
2015-08-25,1002,6th & Navasota St.,8,25,2015,0.0,0.0,0.0,Tuesday
2015-08-26,1002,6th & Navasota St.,8,26,2015,0.0,0.0,0.0,Wednesday
2015-08-27,1002,6th & Navasota St.,8,27,2015,0.0,0.0,0.0,Thursday
2015-08-28,1002,6th & Navasota St.,8,28,2015,0.0,0.0,0.0,Friday
2015-08-29,1002,6th & Navasota St.,8,29,2015,0.0,0.0,0.0,Saturday
2015-08-30,1002,6th & Navasota St.,8,30,2015,0.0,0.0,0.0,Sunday
2015-08-31,1002,6th & Navasota St.,8,31,2015,0.0,0.0,0.0,Monday
2015-09-01,1002,6th & Navasota St.,9,1,2015,0.0,0.0,0.0,Tuesday
2015-09-02,1002,6th & Navasota St.,9,2,2015,0.0,0.0,0.0,Wednesday
2015-09-03,1002,6th & Navasota St.,9,3,2015,0.0,0.0,0.0,Thursday
2015-09-04,1002,6th & Navasota St.,9,4,2015,0.0,0.0,0.0,Friday
2015-09-05,1002,6th & Navasota St.,9,5,2015,0.0,0.0,0.0,Saturday
2015-09-06,1002,6th & Navasota St.,9,6,2015,0.0,0.0,0.0,Sunday
2015-09-07,1002,6th & Navasota St.,9,7,2015,0.0,0.0,0.0,Monday
2015-09-08,1002,6th & Navasota St.,9,8,2015,0.0,0.0,0.0,Tuesday
2015-09-09,1002,6th & Navasota St.,9,9,2015,0.0,0.0,0.0,Wednesday
2015-09-10,1002,6th & Navasota St.,9,10,2015,0.0,0.0,0.0,Thursday
2015-09-11,1002,6th & Navasota St.,9,11,2015,0.0,0.0,0.0,Friday
2015-09-12,1002,6th & Navasota St.,9,12,2015,0.0,0.0,0.0,Saturday
2015-09-13,1002,6th & Navasota St.,9,13,2015,0.0,0.0,0.0,Sunday
2015-09-14,1002,6th & Navasota St.,9,14,2015,0.0,0.0,0.0,Monday
2015-09-15,1002,6th & Navasota St.,9,15,2015,0.0,0.0,0.0,Tuesday
2015-09-16,1002,6th & Navasota St.,9,16,2015,0.0,0.0,0.0,Wednesday
2015-09-17,1002,6th & Navasota St.,9,17,2015,0.0,0.0,0.0,Thursday
2015-09-18,1002,6th & Navasota St.,9,18,2015,0.0,0.0,0.0,Friday
2015-09-19,1002,6th & Navasota St.,9,19,2015,0.0,0.0,0.0,Saturday
2015-09-20,1002,6th & Navasota St.,9,20,2015,0.0,0.0,0.0,Sunday
2015-09-21,1002,6th & Navasota St.,9,21,2015,0.0,0.0,0.0,Monday
2015-09-22,1002,6th & Navasota St.,9,22,2015,0.0,0.0,0.0,Tuesday
2015-09-23,1002,6th & Navasota St.,9,23,2015,0.0,0.0,0.0,Wednesday
2015-09-24,1002,6th & Navasota St.,9,24,2015,0.0,0.0,0.0,Thursday
2015-09-25,1002,6th & Navasota St.,9,25,2015,0.0,0.0,0.0,Friday
