date,temphigh_f,tempavg_f,templow_f,humidityhigh_percent,humidityavg_percent,humiditylow_percent,visibilityhigh_miles,visibilityavg_miles,visibilitylow_miles,windhigh_mph,windavg_mph,windgust_mph,precipitation_inches,fog,rain,snow,thunderstorm
2015-09-14,90.0,77.0,64.0,79.0,53.0,27.0,10.0,10.0,10.0,12.0,5.0,17.0,0.0,0,0,0,0
2015-09-15,95.0,84.0,73.0,87.0,67.0,46.0,10.0,10.0,7.0,16.0,5.0,26.0,0.0,0,0,0,0
2015-09-16,93.0,84.0,75.0,94.0,72.0,49.0,10.0,9.0,2.0,13.0,6.0,19.0,0.04,0,1,0,0
2015-09-17,96.0,86.0,75.0,94.0,67.0,39.0,10.0,10.0,10.0,13.0,6.0,18.0,0.0,0,0,0,0
2015-09-18,96.0,86.0,75.0,94.0,64.0,33.0,10.0,10.0,10.0,12.0,6.0,18.0,0.0,0,0,0,0
2015-09-19,96.0,85.0,74.0,94.0,60.0,26.0,10.0,10.0,10.0,9.0,3.0,14.0,0.0,0,0,0,0
2015-09-20,95.0,82.0,69.0,90.0,60.0,30.0,10.0,10.0,10.0,9.0,3.0,15.0,0.0,0,0,0,0
2015-09-21,95.0,84.0,73.0,87.0,57.0,26.0,10.0,10.0,10.0,12.0,4.0,16.0,0.0,0,0,0,0
2015-09-22,97.0,84.0,70.0,79.0,56.0,33.0,10.0,10.0,10.0,10.0,4.0,17.0,0.0,0,0,0,0
2015-09-23,94.0,81.0,68.0,90.0,58.0,26.0,10.0,10.0,9.0,10.0,2.0,15.0,0.0,0,0,0,0
2015-09-24,95.0,82.0,69.0,73.0,49.0,24.0,10.0,10.0,10.0,10.0,2.0,16.0,0.0,0,0,0,0
2015-09-25,96.0,84.0,72.0,79.0,58.0,36.0,10.0,10.0,10.0,12.0,2.0,19.0,0.0,0,1,0,1
2015-09-26,95.0,82.0,68.0,84.0,54.0,24.0,10.0,10.0,10.0,12.0,3.0,21.0,0.0,0,0,0,0
2015-09-27,95.0,81.0,67.0,76.0,50.0,24.0,10.0,10.0,10.0,13.0,2.0,22.0,0.0,0,0,0,0
2015-09-28,89.0,79.0,69.0,90.0,64.0,38.0,10.0,10.0,7.0,12.0,3.0,17.0,0.0,0,0,0,0
2015-09-29,94.0,81.0,67.0,87.0,63.0,38.0,10.0,10.0,10.0,10.0,2.0,17.0,0.0,0,0,0,0
2015-09-30,95.0,83.0,70.0,84.0,56.0,28.0,10.0,10.0,10.0,10.0,2.0,16.0,0.0,0,0,0,0
2015-10-01,94.0,82.0,69.0,73.0,52.0,30.0,10.0,9.0,1.0,12.0,4.0,17.0,0.0,0,0,0,0
2015-10-02,89.0,78.0,67.0,68.0,45.0,22.0,10.0,10.0,10.0,12.0,5.0,18.0,0.0,0,0,0,0
2015-10-03,87.0,72.0,56.0,57.0,40.0,22.0,10.0,10.0,10.0,8.0,3.0,14.0,0.0,0,0,0,0
2015-10-04,87.0,73.0,59.0,67.0,45.0,23.0,10.0,10.0,10.0,8.0,2.0,14.0,0.0,0,0,0,0
2015-10-05,85.0,76.0,67.0,57.0,45.0,32.0,10.0,10.0,10.0,9.0,2.0,13.0,0.0,0,0,0,0
2015-10-06,90.0,77.0,63.0,63.0,44.0,24.0,10.0,10.0,10.0,8.0,3.0,12.0,0.0,0,0,0,0
2015-10-07,91.0,77.0,62.0,72.0,54.0,36.0,10.0,10.0,10.0,12.0,3.0,15.0,0.0,0,0,0,0
2015-10-08,91.0,80.0,68.0,90.0,64.0,38.0,10.0,10.0,10.0,10.0,3.0,20.0,0.0,0,0,0,0
2015-10-09,88.0,80.0,72.0,79.0,62.0,45.0,10.0,10.0,9.0,8.0,2.0,11.0,0.0,0,0,0,0
2015-10-10,90.0,79.0,67.0,78.0,56.0,34.0,10.0,10.0,10.0,10.0,3.0,16.0,0.0,0,0,0,0
2015-10-11,95.0,80.0,64.0,78.0,55.0,31.0,10.0,10.0,10.0,13.0,4.0,21.0,0.0,0,0,0,0
2015-10-12,99.0,86.0,72.0,90.0,62.0,33.0,10.0,9.0,5.0,13.0,6.0,23.0,0.0,0,0,0,0
2015-10-13,94.0,79.0,64.0,79.0,45.0,10.0,10.0,10.0,10.0,12.0,5.0,20.0,0.0,0,0,0,0
2015-10-14,96.0,78.0,60.0,60.0,36.0,12.0,10.0,10.0,5.0,9.0,3.0,15.0,0.0,0,0,0,0
2015-10-15,95.0,79.0,63.0,87.0,55.0,23.0,10.0,10.0,7.0,12.0,4.0,21.0,0.0,0,0,0,0
2015-10-16,90.0,76.0,62.0,93.0,60.0,26.0,10.0,10.0,10.0,12.0,2.0,16.0,0.0,0,0,0,0
2015-10-17,88.0,75.0,62.0,67.0,46.0,25.0,10.0,10.0,10.0,9.0,4.0,16.0,0.0,0,0,0,0
2015-10-18,84.0,71.0,57.0,51.0,33.0,14.0,10.0,10.0,10.0,9.0,4.0,14.0,0.0,0,0,0,0
2015-10-19,86.0,70.0,54.0,67.0,46.0,25.0,10.0,10.0,10.0,12.0,4.0,18.0,0.0,0,0,0,0
2015-10-20,87.0,73.0,58.0,86.0,61.0,35.0,10.0,10.0,10.0,13.0,4.0,20.0,0.0,0,0,0,0
2015-10-21,86.0,79.0,72.0,90.0,71.0,51.0,10.0,10.0,9.0,16.0,8.0,24.0,0.0,0,1,0,0
2015-10-22,82.0,76.0,70.0,100.0,85.0,69.0,10.0,7.0,2.0,16.0,7.0,25.0,0.16,0,1,0,0
2015-10-23,80.0,76.0,71.0,100.0,91.0,82.0,10.0,7.0,1.0,21.0,6.0,32.0,0.43,0,1,0,1
2015-10-24,76.0,68.0,60.0,100.0,94.0,87.0,10.0,4.0,1.0,17.0,9.0,26.0,4.79,0,1,0,0
2015-10-25,64.0,61.0,57.0,100.0,89.0,78.0,10.0,8.0,3.0,17.0,9.0,31.0,0.65,0,1,0,0
2015-10-26,79.0,69.0,58.0,78.0,62.0,45.0,10.0,10.0,10.0,15.0,6.0,23.0,0.0,0,0,0,0
2015-10-27,84.0,71.0,58.0,93.0,61.0,28.0,10.0,10.0,10.0,8.0,3.0,14.0,0.0,0,0,0,0
2015-10-28,82.0,70.0,58.0,78.0,53.0,28.0,10.0,10.0,10.0,18.0,4.0,31.0,0.0,0,0,0,0
2015-10-29,81.0,66.0,51.0,96.0,66.0,35.0,10.0,10.0,10.0,12.0,4.0,18.0,0.0,0,0,0,0
2015-10-30,75.0,71.0,67.0,100.0,90.0,79.0,10.0,4.0,0.0,29.0,8.0,42.0,4.93,1,1,0,1
2015-10-31,77.0,71.0,65.0,100.0,82.0,64.0,10.0,8.0,1.0,16.0,4.0,27.0,0.89,0,1,0,1
2015-11-01,75.0,67.0,59.0,97.0,75.0,53.0,10.0,10.0,5.0,8.0,3.0,12.0,0.07,0,1,0,0
2015-11-02,79.0,68.0,57.0,100.0,75.0,50.0,10.0,5.0,0.0,10.0,3.0,14.0,0.0,1,0,0,0
2015-11-03,80.0,69.0,57.0,100.0,74.0,47.0,10.0,7.0,0.0,10.0,3.0,14.0,0.0,1,0,0,0
2015-11-04,78.0,70.0,61.0,100.0,82.0,64.0,10.0,9.0,5.0,13.0,5.0,20.0,0.0,0,1,0,0
2015-11-05,85.0,79.0,72.0,100.0,83.0,65.0,10.0,9.0,2.0,12.0,6.0,19.0,0.05,0,1,0,1
2015-11-06,76.0,68.0,59.0,87.0,62.0,37.0,10.0,10.0,10.0,14.0,3.0,20.0,0.02,0,1,0,0
2015-11-07,63.0,60.0,56.0,100.0,79.0,57.0,10.0,8.0,0.0,17.0,8.0,28.0,0.53,1,1,0,0
2015-11-08,71.0,62.0,53.0,72.0,56.0,39.0,10.0,10.0,10.0,13.0,5.0,20.0,0.0,0,0,0,0
2015-11-09,73.0,63.0,52.0,83.0,66.0,49.0,10.0,10.0,10.0,6.0,1.0,9.0,0.0,0,0,0,0
2015-11-10,74.0,67.0,60.0,90.0,82.0,73.0,10.0,10.0,10.0,12.0,4.0,20.0,0.0,0,0,0,0
2015-11-11,85.0,77.0,69.0,93.0,62.0,31.0,10.0,10.0,10.0,13.0,7.0,25.0,0.0,0,0,0,0
2015-11-12,71.0,64.0,56.0,51.0,36.0,20.0,10.0,10.0,10.0,16.0,6.0,27.0,0.0,0,0,0,0
2015-11-13,65.0,61.0,56.0,57.0,47.0,37.0,10.0,10.0,10.0,7.0,4.0,14.0,0.0,0,0,0,0
2015-11-14,65.0,60.0,54.0,83.0,66.0,48.0,10.0,10.0,6.0,8.0,3.0,11.0,0.01,0,1,0,0
2015-11-15,70.0,62.0,54.0,87.0,73.0,58.0,10.0,10.0,10.0,9.0,4.0,17.0,0.0,0,0,0,0
2015-11-16,75.0,70.0,65.0,100.0,92.0,84.0,10.0,8.0,2.0,16.0,7.0,28.0,0.01,0,1,0,0
2015-11-17,75.0,61.0,47.0,93.0,69.0,44.0,10.0,8.0,1.0,18.0,4.0,30.0,1.03,0,1,0,0
2015-11-18,72.0,58.0,43.0,93.0,64.0,35.0,10.0,10.0,10.0,9.0,2.0,15.0,0.0,0,0,0,0
2015-11-19,79.0,63.0,46.0,86.0,59.0,32.0,10.0,10.0,10.0,8.0,1.0,11.0,0.0,0,0,0,0
2015-11-20,77.0,65.0,52.0,93.0,67.0,40.0,10.0,10.0,10.0,12.0,4.0,17.0,0.0,0,0,0,0
2015-11-21,66.0,54.0,41.0,93.0,63.0,32.0,10.0,10.0,7.0,22.0,7.0,35.0,0.0,0,0,0,0
2015-11-22,59.0,47.0,34.0,82.0,56.0,30.0,10.0,10.0,10.0,8.0,2.0,13.0,0.0,0,0,0,0
2015-11-23,63.0,48.0,32.0,92.0,61.0,30.0,10.0,10.0,10.0,9.0,2.0,14.0,0.0,0,0,0,0
2015-11-24,64.0,56.0,47.0,80.0,74.0,67.0,10.0,10.0,10.0,9.0,3.0,16.0,0.0,0,0,0,0
2015-11-25,74.0,68.0,62.0,93.0,77.0,61.0,10.0,10.0,5.0,14.0,5.0,22.0,0.0,0,1,0,0
2015-11-26,74.0,71.0,68.0,100.0,91.0,81.0,10.0,8.0,2.0,14.0,7.0,20.0,0.26,0,1,0,0
2015-11-27,74.0,58.0,41.0,100.0,94.0,87.0,10.0,6.0,0.0,15.0,7.0,22.0,1.46,1,1,0,0
2015-11-28,44.0,42.0,39.0,100.0,91.0,82.0,10.0,9.0,4.0,13.0,7.0,19.0,0.25,0,1,0,0
2015-11-29,47.0,45.0,42.0,96.0,91.0,86.0,10.0,8.0,2.0,9.0,4.0,15.0,0.04,0,1,0,0
2015-11-30,55.0,50.0,45.0,100.0,86.0,72.0,10.0,10.0,4.0,7.0,2.0,11.0,0.0,0,0,0,0
2015-12-01,59.0,53.0,46.0,93.0,72.0,51.0,10.0,10.0,10.0,7.0,2.0,12.0,0.0,0,0,0,0
2015-12-02,68.0,55.0,42.0,100.0,65.0,29.0,10.0,10.0,0.0,9.0,3.0,14.0,0.0,1,0,0,0
2015-12-03,63.0,52.0,40.0,86.0,61.0,36.0,10.0,10.0,10.0,8.0,1.0,12.0,0.0,0,0,0,0
2015-12-04,63.0,50.0,37.0,92.0,66.0,39.0,10.0,10.0,10.0,9.0,2.0,13.0,0.0,0,0,0,0
2015-12-05,65.0,51.0,37.0,92.0,66.0,40.0,10.0,10.0,10.0,9.0,2.0,14.0,0.0,0,0,0,0
2015-12-06,70.0,57.0,44.0,93.0,71.0,49.0,10.0,10.0,9.0,10.0,2.0,16.0,0.0,0,0,0,0
2015-12-07,69.0,57.0,44.0,92.0,64.0,35.0,10.0,10.0,4.0,7.0,1.0,12.0,0.0,0,0,0,0
2015-12-08,75.0,59.0,42.0,96.0,70.0,43.0,10.0,10.0,8.0,12.0,3.0,21.0,0.0,0,0,0,0
2015-12-09,76.0,62.0,47.0,93.0,61.0,29.0,10.0,10.0,8.0,8.0,2.0,13.0,0.0,0,0,0,0
2015-12-10,78.0,65.0,51.0,100.0,78.0,56.0,10.0,8.0,2.0,10.0,4.0,19.0,0.0,0,0,0,0
2015-12-11,79.0,66.0,52.0,100.0,79.0,58.0,10.0,6.0,0.0,14.0,6.0,23.0,0.0,1,0,0,0
2015-12-12,75.0,73.0,70.0,90.0,85.0,79.0,10.0,9.0,6.0,17.0,9.0,29.0,0.01,0,1,0,0
2015-12-13,74.0,60.0,46.0,96.0,84.0,72.0,10.0,6.0,1.0,23.0,4.0,37.0,1.54,0,1,0,0
2015-12-14,75.0,59.0,42.0,89.0,57.0,25.0,10.0,10.0,10.0,10.0,3.0,18.0,0.0,0,0,0,0
2015-12-15,75.0,64.0,53.0,100.0,86.0,71.0,10.0,10.0,8.0,9.0,4.0,16.0,0.0,0,0,0,0
